Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
U.s. global jets etf-,JETS,PUT,1043800.0,22014000.0,0.00437271,,2028,1043800.0,,new,No Data,Q2 2021,FINANCE,13F,12/31/2021,,21.76
Ollies bargain outlet holdings inc,OLLI,PUT,428900.0,21955000.0,0.00436099,0.0006,2029,383900.0,853.111111,addition,N/A,Q2 2020,CONSUMER STAPLES,13F,12/31/2021,,54.6
Cushman & wakefield plc,CWK,"",986790.0,21947000.0,0.0043594,0.0026,2030,324128.0,48.913021,addition,0.4394567,Q3 2018,REAL ESTATE,13F,12/31/2021,18.3653,18.7
Flowserve corporation,FLS,"",716959.0,21939000.0,0.00435781,0.0048,2031,59684.0,9.080522,addition,0.5498070,Q1 2001,INDUSTRIALS,13F,12/31/2021,40.6935,35.71
Diodes inc.,DIOD,"",199750.0,21934000.0,0.00435682,0.0028,2032,53716.0,36.783215,addition,0.4436754,Q3 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,66.3909,70.11
Bank of the ozarks,OZK,"",471242.0,21927000.0,0.00435543,0.0029,2033,148021.0,45.795601,addition,0.3876073,Q3 2006,FINANCE,13F,12/31/2021,41.0977,40.07
Lumentum hldgs inc note 0.500%12/1,DEBT-LUME,PRN,17618000.0,21912000.0,0.00435245,0.0053,2034,-5225000.0,-22.873528,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Inspire medical systems inc,INSP,"",94854.0,21822000.0,0.00433457,0.0068,2035,-43033.0,-31.208888,reduction,0.3442983,Q2 2018,HEALTH CARE,13F,12/31/2021,140.39,246.04
Physicians realty trust,DOC,"",1158653.0,21818000.0,0.00433378,0.0026,2036,456371.0,64.984009,addition,0.5140685,Q2 2014,REAL ESTATE,13F,12/31/2021,16.4116,17.64
Innospec inc,IOSP,"",241504.0,21817000.0,0.00433358,0.0034,2037,49638.0,25.871181,addition,0.9661357,Q1 2001,MATERIALS,13F,12/31/2021,85.5494,93.83
Covetrus inc,CVET,"",1090143.0,21770000.0,0.00432424,0.0036,2038,164135.0,17.725009,addition,0.7891801,Q1 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,20.6495,15.0
Consumer staples select sector spdr,XLP,CALL,282300.0,21768000.0,0.00432384,0.0044,2039,-19200.0,-6.368159,reduction,No Data,Q2 2021,CONSUMER STAPLES,13F,12/31/2021,,78.84
Nomura holdings inc. ads adr,NMR,"",5020344.0,21738000.0,0.00431789,0.0042,2040,1030722.0,25.835079,addition,0.1552574,Q1 2009,FINANCE,13F,12/31/2021,4.473,3.91
Guidewire software  inc.,GWRE,"",191431.0,21733000.0,0.00431689,0.0055,2041,-26107.0,-12.001122,reduction,0.2291277,Q1 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,93.44,91.14
Royal gold inc,RGLD,"",206498.0,21725000.0,0.0043153,0.005,2042,-39205.0,-15.956256,reduction,0.3146047,Q3 2005,MATERIALS,13F,12/31/2021,90.0,144.93
Ishares trust ishares preferred and income securities etf,PFF,PUT,550000.0,21686000.0,0.00430756,,2043,550000.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,,34.93
Newell brands inc,NWL,"",992895.0,21685000.0,0.00430736,0.0044,2044,46155.0,4.875151,addition,0.2387880,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,27.6946,22.41
Maxar technologies ltd,MAXR,"",732946.0,21644000.0,0.00429921,0.007,2045,-427145.0,-36.819956,reduction,1.0066788,Q4 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,37.18,38.86
Griffon corp.,GFF,"",759833.0,21641000.0,0.00429862,0.0026,2046,263798.0,53.181328,addition,1.3495217,Q1 2001,INDUSTRIALS,13F,12/31/2021,19.2426,18.54
Credit suisse group adr,CS,"",2239331.0,21587000.0,0.00428789,0.0038,2047,423076.0,23.293866,addition,0.0844792,Q3 2009,FINANCE,13F,12/31/2021,14.2955,7.51
Grifols s.a. adr,GRFS,"",1922116.0,21585000.0,0.00428749,0.0093,2048,-1074253.0,-35.851826,reduction,0.7352457,Q2 2011,HEALTH CARE,13F,12/31/2021,18.57,10.76
Vanguard esg international stock etf,VSGX,"",347667.0,21563000.0,0.00428312,0.0004,2049,315189.0,970.469241,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,62.1031,55.88
Procter & gamble co. (oh) (1905),PG,CALL,131800.0,21560000.0,0.00428253,0.0029,2050,34200.0,35.040984,addition,N/A,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,,158.57
Vaneck oil services etf-,OIH,PUT,116400.0,21515000.0,0.00427359,0.0031,2051,41400.0,55.2,addition,No Data,Q1 2012,FINANCE,13F,12/31/2021,,302.08
Denbury inc.,DEN,"",280449.0,21480000.0,0.00426664,0.0077,2052,-239527.0,-46.065011,reduction,0.5586670,Q3 2020,ENERGY,13F,12/31/2021,61.11,74.31
Ortho clinical diagnostics holdings plc,OCDX,"",1003947.0,21475000.0,0.00426565,0.0013,2053,676700.0,206.7857,addition,0.4226619,Q1 2021,HEALTH CARE,13F,12/31/2021,20.4936,18.65
Imperial oil ltd. (ase),IMO,"",594092.0,21447000.0,0.00426008,0.0039,2054,11004.0,1.887194,addition,0.0887839,Q2 2004,ENERGY,13F,12/31/2021,19.8075,50.81
American airlines group inc,AAL,CALL,1193500.0,21435000.0,0.0042577,0.0064,2055,-267700.0,-18.320558,reduction,N/A,Q1 2020,TRANSPORTS,13F,12/31/2021,,19.0
Virgin galactic holdings inc,SPCE,PUT,1600000.0,21408000.0,0.00425234,0.007,2056,290000.0,22.137405,addition,N/A,Q1 2020,FINANCE,13F,12/31/2021,,8.99
Virtu financial inc,VIRT,"",742266.0,21399000.0,0.00425055,0.0039,2057,-16231.0,-2.13989,reduction,0.6823994,Q2 2015,FINANCE,13F,12/31/2021,21.69,37.14
Btc ishares msci china etf,MCHI,"",340443.0,21369000.0,0.00424459,0.0044,2058,34942.0,11.437606,addition,No Data,Q2 2015,FINANCE,13F,12/31/2021,70.936,52.21
Camping world holdings inc,CWH,"",528014.0,21331000.0,0.00423704,0.0025,2059,222997.0,73.109696,addition,1.1942282,Q4 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,38.2511,26.81
Fox corp,FOX,"",622206.0,21323000.0,0.00423545,0.0057,2060,-102047.0,-14.089966,reduction,0.2518071,Q1 2019,COMMUNICATIONS,13F,12/31/2021,34.91,35.85
Ishares core high dividend etf,HDV,"",211094.0,21319000.0,0.00423466,0.0025,2061,86569.0,69.519374,addition,No Data,Q2 2011,FINANCE,13F,12/31/2021,93.28,108.32
Btc ishares mbs etf,MBB,"",197947.0,21265000.0,0.00422393,0.0003,2062,185731.0,1520.39129,addition,No Data,Q3 2007,FINANCE,13F,12/31/2021,107.48,98.96
Mirion technologies inc.,MIR.WS,"",8500000.0,21250000.0,0.00422095,,2063,8500000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Tg therapeutics inc,TGTX,"",1115066.0,21186000.0,0.00420824,0.0078,2064,9191.0,0.831107,addition,0.7807638,Q3 2016,HEALTH CARE,13F,12/31/2021,20.2298,8.85
Paychex inc.,PAYX,PUT,155000.0,21158000.0,0.00420268,,2065,155000.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,136.69
Docusign inc,DOCU,CALL,138900.0,21156000.0,0.00420228,0.0007,2066,125400.0,928.888889,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,,99.53
Kraton performance polymers inc,KRA,"",456423.0,21141000.0,0.0041993,0.0047,2067,-27545.0,-5.691492,reduction,1.4161278,Q2 2010,MATERIALS,13F,12/31/2021,27.83,
Live oak bancshares inc,LOB,"",241930.0,21118000.0,0.00419473,0.0032,2068,4543.0,1.913753,addition,0.5534052,Q4 2015,FINANCE,13F,12/31/2021,51.3871,46.97
Nerdy inc,NRDY,"",4688216.0,21097000.0,0.00419056,0.0082,2069,816575.0,21.091186,addition,5.5870094,Q1 2021,FINANCE,13F,12/31/2021,9.009,4.35
Autohome inc adr,ATHM,"",714186.0,21054000.0,0.00418202,0.0063,2070,78132.0,12.283863,addition,0.5608193,Q4 2013,COMMUNICATIONS,13F,12/31/2021,56.9372,28.45
Clean harbors inc.,CLH,"",210690.0,21021000.0,0.00417547,0.0069,2071,-104036.0,-33.056055,reduction,0.3872621,Q2 2006,INDUSTRIALS,13F,12/31/2021,72.24,107.86
Ptc therapeutics inc,PTCT,"",527333.0,21004000.0,0.00417209,0.0018,2072,299114.0,131.06446,addition,0.7389500,Q3 2014,HEALTH CARE,13F,12/31/2021,43.6947,44.5
Ishares u.s. energy etf,IYE,"",696763.0,20973000.0,0.00416593,0.0087,2073,-751264.0,-51.881906,reduction,No Data,Q1 2004,ENERGY,13F,12/31/2021,26.4,42.47
Medtronic plc,MDT,PUT,202300.0,20928000.0,0.00415699,0.0046,2074,30400.0,17.6847,addition,N/A,Q1 2001,HEALTH CARE,13F,12/31/2021,,109.02
Pnc financial services group  inc. (the) (provident national trust co.),PNC,PUT,104300.0,20914000.0,0.00415421,0.0038,2075,13300.0,14.615385,addition,N/A,Q1 2021,FINANCE,13F,12/31/2021,,175.0
Snap inc class a,SNAP,CALL,444100.0,20886000.0,0.00414865,0.0075,2076,-36700.0,-7.633111,reduction,N/A,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,33.19
Grocery outlet holding corp,GO,"",738324.0,20880000.0,0.00414746,0.0025,2077,182230.0,32.76964,addition,0.7688034,Q2 2019,CONSUMER STAPLES,13F,12/31/2021,28.7771,34.54
R1 rcm inc,RCM,"",818737.0,20870000.0,0.00414547,0.0031,2078,146659.0,21.821723,addition,0.2942516,Q1 2017,HEALTH CARE,13F,12/31/2021,21.32,26.59
Boot barn holdings inc,BOOT,"",169039.0,20800000.0,0.00413157,0.0037,2079,-29101.0,-14.68709,reduction,0.5697280,Q4 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,61.01,94.51
Caredx inc,CDNA,"",457007.0,20784000.0,0.00412839,0.0036,2080,185808.0,68.513527,addition,0.8618685,Q3 2014,HEALTH CARE,13F,12/31/2021,40.6199,35.41
Bigcommerce holdings  inc.,BIGC,"",585905.0,20723000.0,0.00411627,0.0028,2081,324221.0,123.897907,addition,0.8084789,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,44.8788,19.96
Netscout systems inc.,NTCT,"",624570.0,20660000.0,0.00410376,0.0049,2082,-228723.0,-26.804744,reduction,0.8454449,Q1 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,25.56,33.24
Enlink midstream llc,ENLC,"",2998286.0,20658000.0,0.00410336,0.001,2083,2337105.0,353.474313,addition,0.6194758,Q1 2014,ENERGY,13F,12/31/2021,7.9353,10.36
Telus corp. non-voting shares,TU,"",875261.0,20630000.0,0.0040978,0.0037,2084,72696.0,9.057958,addition,0.0636189,Q1 2006,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,20.3882,26.73
W d-40 co,WDFC,"",84277.0,20617000.0,0.00409522,0.0028,2085,26382.0,45.568702,addition,0.6157284,Q4 2007,CONSUMER STAPLES,13F,12/31/2021,226.8408,189.24
Box inc,BOX,"",786486.0,20598000.0,0.00409144,0.0069,2086,-592202.0,-42.954026,reduction,0.5483655,Q1 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,22.54,30.82
Ingredion inc.,INGR,"",212770.0,20562000.0,0.00408429,0.0038,2087,12256.0,6.112291,addition,0.3189249,Q1 2001,MATERIALS,13F,12/31/2021,95.0379,89.51
First hawaiian inc,FHB,"",751907.0,20550000.0,0.00408191,0.004,2088,108702.0,16.900055,addition,0.5867061,Q4 2016,FINANCE,13F,12/31/2021,21.4275,26.99
Four corners property trust inc,FCPT,"",696239.0,20477000.0,0.00406741,0.0015,2089,438597.0,170.235055,addition,0.8663597,Q4 2015,REAL ESTATE,13F,12/31/2021,27.4228,29.01
Hutchmed (china) ltd,HCM,"",583674.0,20475000.0,0.00406701,0.0047,2090,-26384.0,-4.324835,reduction,0.3375669,Q4 2018,HEALTH CARE,13F,12/31/2021,33.73,17.22
Globant s.a.,GLOB,"",65123.0,20454000.0,0.00406284,0.0055,2091,-27062.0,-29.356186,reduction,0.1554586,Q1 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,168.25,233.49
Williams-sonoma inc.,WSM,PUT,120500.0,20380000.0,0.00404814,0.0048,2092,-7000.0,-5.490196,reduction,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,148.98
Ishares u.s. technology etf,IYW,"",177441.0,20374000.0,0.00404695,0.0036,2093,10592.0,6.348255,addition,No Data,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,94.4624,94.49
First midwest bancorp  inc.,FMBI,"",992437.0,20325000.0,0.00403722,0.0036,2094,109362.0,12.384226,addition,N/A,Q1 2001,FINANCE,13F,12/31/2021,16.7428,
Homestreet inc,HMST,"",390122.0,20287000.0,0.00402967,0.0016,2095,204160.0,109.78587,addition,1.9076859,Q2 2016,FINANCE,13F,12/31/2021,46.6994,44.51
Dave & busters entertainment inc,PLAY,"",528094.0,20279000.0,0.00402808,0.0027,2096,200831.0,61.366852,addition,1.0905891,Q4 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,33.4857,45.98
Frontier communications parent inc,FYBR,"",687500.0,20274000.0,0.00402709,0.0011,2097,499225.0,265.15735,addition,0.2812770,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,28.6438,28.87
Realogy holdings corp. (domus holdings corp.),RLGY,"",1204297.0,20244000.0,0.00402113,0.0037,2098,219942.0,22.343768,addition,1.0195697,Q4 2012,REAL ESTATE,13F,12/31/2021,13.9329,13.32
Mizuho financial group inc. adr,MFG,"",7932563.0,20228000.0,0.00401795,0.0041,2099,1124636.0,16.519507,addition,0.0624796,Q4 2009,FINANCE,13F,12/31/2021,2.9877,2.46
Ducommun  inc,DCO,"",432461.0,20227000.0,0.00401775,0.0047,2100,-6646.0,-1.513526,reduction,3.6121593,Q3 2001,INDUSTRIALS,13F,12/31/2021,42.26,55.42
Liberty global plc class c,LBTYK,CALL,717300.0,20149000.0,0.00400226,0.0004,2101,659900.0,1149.651568,addition,N/A,Q4 2018,COMMUNICATIONS,13F,12/31/2021,,25.86
Icon plc ads,ICLR,"",65009.0,20133000.0,0.00399908,0.0037,2102,-930.0,-1.410394,reduction,0.0816799,Q3 2010,HEALTH CARE,13F,12/31/2021,209.69,246.04
Fedex corporation,FDX,CALL,77800.0,20122000.0,0.00399689,0.0034,2103,5700.0,7.905687,addition,N/A,Q1 2001,TRANSPORTS,13F,12/31/2021,,205.74
Iaa inc,IAA,"",397433.0,20119000.0,0.0039963,0.0042,2104,37544.0,10.432105,addition,0.2957409,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,43.8647,36.78
Vanguard financials etf,VFH,"",208299.0,20115000.0,0.0039955,0.0056,2105,-76048.0,-26.744787,reduction,No Data,Q2 2013,FINANCE,13F,12/31/2021,82.36,89.64
Fluence energy inc,FLNC,"",565491.0,20109000.0,0.00399431,,2106,565491.0,,new,1.0444344,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,35.56,10.07
Las vegas sands corp,LVS,PUT,532700.0,20051000.0,0.00398279,0.0006,2107,456200.0,596.339869,addition,N/A,Q1 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,,36.96
Bed bath & beyond inc.,BBBY,PUT,1375200.0,20050000.0,0.00398259,0.0006,2108,1206500.0,715.174867,addition,N/A,Q1 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,,17.33
Elliott opportunity ii corp,EOCW.UN,"",2000000.0,20020000.0,0.00397663,0.0043,2109,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,12/31/2021,10.01,9.92
Cgi inc,GIB,"",226123.0,20012000.0,0.00397504,0.0034,2110,37058.0,19.600666,addition,0.1041379,Q1 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,72.6472,80.38
Aptargroup  inc.,ATR,"",163333.0,20005000.0,0.00397365,0.0027,2111,55290.0,51.17407,addition,0.2491271,Q1 2001,MATERIALS,13F,12/31/2021,109.5214,117.4
Ci financial corp,CIXX,"",956590.0,19993000.0,0.00397127,0.0058,2112,-393309.0,-29.13618,reduction,0.4809938,Q4 2020,FINANCE,13F,12/31/2021,15.44,14.55
Coca-cola consolidated inc,COKE,"",32191.0,19933000.0,0.00395935,0.004,2113,-15768.0,-32.878083,reduction,0.4507630,Q2 2009,CONSUMER STAPLES,13F,12/31/2021,366.12,492.7
Xerox corp. (haloid co.),XRX,"",878975.0,19900000.0,0.0039528,0.004,2114,-60440.0,-6.433791,reduction,0.5676284,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,33.12,18.79
Webster financial corp.,WBS,"",356205.0,19891000.0,0.00395101,0.0042,2115,-8326.0,-2.284031,reduction,0.1983432,Q1 2001,FINANCE,13F,12/31/2021,41.03,50.46
Hanover insurance group  inc. (the),THG,"",151621.0,19871000.0,0.00394704,0.0045,2116,-11276.0,-6.922166,reduction,0.4273768,Q1 2001,FINANCE,13F,12/31/2021,114.37,150.62
Btc ishares msci global metals & mining producers etf,PICK,"",465046.0,19821000.0,0.00393711,0.0038,2117,29173.0,6.693005,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,41.9545,51.84
Karuna therapeutics inc,KRTX,"",151263.0,19815000.0,0.00393591,0.0039,2118,-635.0,-0.418044,reduction,0.5074529,Q2 2019,HEALTH CARE,13F,12/31/2021,94.53,137.7
Broadstone net lease inc,BNL,"",797809.0,19802000.0,0.00393333,0.0031,2119,214757.0,36.83325,addition,0.4881205,Q3 2020,REAL ESTATE,13F,12/31/2021,23.2561,21.97
Maxlinear inc,MXL,"",262520.0,19791000.0,0.00393115,0.0014,2120,125030.0,90.937523,addition,0.3418898,Q1 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,52.1416,45.12
Materials select sector spdr,XLB,CALL,218300.0,19780000.0,0.00392896,0.008,2121,-257400.0,-54.109733,reduction,No Data,Q1 2006,FINANCE,13F,12/31/2021,,89.06
Moneygram international inc,MGI,"",2505799.0,19771000.0,0.00392717,0.0012,2122,1782817.0,246.59217,addition,2.7619420,Q3 2004,FINANCE,13F,12/31/2021,10.1665,10.62
Visteon corp.,VC,"",177721.0,19752000.0,0.0039234,0.0038,2123,-11452.0,-6.053718,reduction,0.6346259,Q1 2011,CONSUMER DISCRETIONARY,13F,12/31/2021,79.15,94.55
Independence realty trust inc,IRT,"",763722.0,19727000.0,0.00391843,0.0009,2124,549720.0,256.876104,addition,0.3453176,Q3 2014,REAL ESTATE,13F,12/31/2021,22.0107,26.96
Big lots inc,BIG,"",437564.0,19712000.0,0.00391545,0.0046,2125,-62386.0,-12.478448,reduction,1.4327444,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,36.57,36.95
Wisdomtree u.s. largecap dividend fund,DLN,"",298322.0,19701000.0,0.00391327,0.0032,2126,46174.0,18.312261,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,71.0944,65.75
Pershing square tontine holdings  ltd.,PSTH,"",999010.0,19700000.0,0.00391307,0.0004,2127,894710.0,857.823586,addition,0.4995050,Q4 2020,FINANCE,13F,12/31/2021,20.0906,19.92
Xilinx  inc,XLNX,CALL,92900.0,19698000.0,0.00391267,0.0243,2128,-667100.0,-87.776316,reduction,N/A,Q4 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,,
Twitter inc,TWTR,PUT,455000.0,19665000.0,0.00390612,0.0039,2129,151800.0,50.065963,addition,N/A,Q4 2013,COMMUNICATIONS,13F,12/31/2021,,45.08
Btc ishares msci eafe value etf,EFV,"",390089.0,19657000.0,0.00390453,0.0044,2130,-16253.0,-3.999833,reduction,No Data,Q3 2006,FINANCE,13F,12/31/2021,49.62,49.79
Roblox corp. class a,RBLX,PUT,190100.0,19611000.0,0.00389539,0.0028,2131,16300.0,9.378596,addition,N/A,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,42.36
Caci international inc. class a,CACI,"",72827.0,19606000.0,0.0038944,0.0046,2132,-10423.0,-12.52012,reduction,0.3111522,Q2 2006,INFORMATION TECHNOLOGY,13F,12/31/2021,171.98,294.32
Cathay general bancorp  inc.,CATY,"",456018.0,19605000.0,0.0038942,0.0031,2133,98124.0,27.417056,addition,0.6057075,Q1 2001,FINANCE,13F,12/31/2021,33.8311,42.25
Chemocentryx  inc.,CCXI,"",537291.0,19563000.0,0.00388586,0.0005,2134,408850.0,318.31736,addition,0.7686567,Q3 2015,HEALTH CARE,13F,12/31/2021,40.0293,21.54
Celsius holdings  inc.,CELH,"",262068.0,19542000.0,0.00388169,0.0049,2135,7683.0,3.020225,addition,0.3478585,Q3 2019,ENERGY,13F,12/31/2021,62.6597,53.78
Carters inc,CRI,"",193034.0,19539000.0,0.00388109,0.0036,2136,19238.0,11.0693,addition,0.4718446,Q3 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,95.845,89.7
Apple hospitality reit inc,APLE,"",1207768.0,19506000.0,0.00387454,0.0048,2137,-243841.0,-16.797981,reduction,0.5291295,Q2 2015,REAL ESTATE,13F,12/31/2021,15.93,17.67
Steven madden ltd,SHOO,"",418579.0,19452000.0,0.00386381,0.0109,2138,-861665.0,-67.304748,reduction,0.5220684,Q3 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,41.17,40.83
Pilgrims pride corp,PPC,CALL,688800.0,19424000.0,0.00385825,,2139,688800.0,,new,N/A,Q4 2021,CONSUMER STAPLES,13F,12/31/2021,,27.38
General electric co,GE,PUT,205600.0,19423000.0,0.00385805,0.0001,2140,200000.0,3571.428571,addition,N/A,Q1 2006,INDUSTRIALS,13F,12/31/2021,,90.83
Btc ishares global clean energy etf,ICLN,CALL,915900.0,19390000.0,0.00385149,0.0012,2141,652900.0,248.250951,addition,No Data,Q1 2021,ENERGY,13F,12/31/2021,,20.78
Cirrus logic inc,CRUS,"",210462.0,19366000.0,0.00384673,0.0035,2142,8975.0,4.454382,addition,0.3674101,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,66.3054,75.43
Credit acceptance corp.,CACC,"",28041.0,19282000.0,0.00383004,0.0029,2143,4869.0,21.012429,addition,0.1986701,Q4 2010,FINANCE,13F,12/31/2021,469.8511,585.93
Chegg inc,CHGG,"",627000.0,19249000.0,0.00382349,0.0081,2144,68218.0,12.208339,addition,0.4649662,Q1 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,33.7568,32.36
Hanesbrands  inc.,HBI,"",1150279.0,19233000.0,0.00382031,0.0032,2145,270427.0,30.73551,addition,0.3299239,Q3 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,16.1693,14.08
Invesco db us dollar index bullish fund,UUP,CALL,750000.0,19222000.0,0.00381812,0.004,2146,0.0,0.0,,No Data,Q3 2021,FINANCE,13F,12/31/2021,,26.83
Wework inc,WE,"",2234667.0,19219000.0,0.00381753,0.0007,2147,1888159.0,544.910651,addition,0.3174119,Q4 2020,REAL ESTATE,13F,12/31/2021,8.8171,6.66
Emcor group  inc.,EME,"",149951.0,19102000.0,0.00379429,0.0046,2148,-36049.0,-19.381183,reduction,0.2847199,Q1 2001,INDUSTRIALS,13F,12/31/2021,61.95,116.85
International game technology  inc.,IGT,"",660647.0,19099000.0,0.00379369,0.0058,2149,-374980.0,-36.208017,reduction,0.3243424,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,17.1,24.6
Evercommerce inc,EVCM,"",1209209.0,19045000.0,0.00378297,0.0042,2150,1967.0,0.162933,addition,0.6186431,Q3 2021, ,13F,12/31/2021,16.4888,13.35
Progyny  inc.,PGNY,"",378164.0,19040000.0,0.00378197,0.0051,2151,-48049.0,-11.273471,reduction,0.4144956,Q1 2020,HEALTH CARE,13F,12/31/2021,49.09,41.95
Amgen  inc.,AMGN,PUT,84300.0,18965000.0,0.00376708,0.0034,2152,9200.0,12.250333,addition,N/A,Q1 2006,HEALTH CARE,13F,12/31/2021,,254.02
Capital one financial corp,COF,PUT,130700.0,18963000.0,0.00376668,0.0025,2153,58000.0,79.779917,addition,N/A,Q1 2001,FINANCE,13F,12/31/2021,,132.59
Sage therapeutics inc,SAGE,"",444959.0,18928000.0,0.00375973,0.0044,2154,-27535.0,-5.827587,reduction,0.7534814,Q3 2014,HEALTH CARE,13F,12/31/2021,74.73,35.25
Vroom  inc.,VRM,"",1753977.0,18926000.0,0.00375933,0.004,2155,896462.0,104.541845,addition,1.2791371,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,22.548,2.0
Vanguard mega cap growth etf,MGK,"",72520.0,18910000.0,0.00375615,0.0047,2156,-22500.0,-23.679225,reduction,No Data,Q2 2016,FINANCE,13F,12/31/2021,178.69,220.13
Six flags entertainment corp.,SIX,"",443304.0,18875000.0,0.0037492,0.0035,2157,54390.0,13.985097,addition,0.5143873,Q4 2010,COMMUNICATIONS,13F,12/31/2021,24.7268,41.37
Palo alto networks inc,PANW,PUT,33900.0,18874000.0,0.003749,,2158,33900.0,,new,N/A,Q4 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,626.78
Leggett & platt inc.,LEG,"",457869.0,18846000.0,0.00374344,0.0052,2159,-92014.0,-16.733378,reduction,0.3423402,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,42.68,35.87
First trust multi cap growth alphadex fund,FAD,"",150031.0,18845000.0,0.00374324,0.0033,2160,20010.0,15.389822,addition,No Data,Q3 2018,FINANCE,13F,12/31/2021,84.2112,109.56
Centene corp,CNC,PUT,227700.0,18762000.0,0.00372675,0.0079,2161,-367500.0,-61.743952,reduction,N/A,Q1 2019,HEALTH CARE,13F,12/31/2021,,86.54
Houghton mifflin harcourt co,HMHC,"",1164388.0,18747000.0,0.00372377,0.0042,2162,-321136.0,-21.617692,reduction,0.9116152,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,3.26,
Endeavor group holdings  inc.,EDR,"",536835.0,18730000.0,0.0037204,,2163,536835.0,,new,0.2053040,Q4 2021,COMMUNICATIONS,13F,12/31/2021,34.89,26.91
M/i homes inc,MHO,"",301038.0,18718000.0,0.00371801,0.0023,2164,113845.0,60.816911,addition,1.0345080,Q2 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,44.6321,43.23
Pepsico inc. (loft  inc.),PEP,CALL,107700.0,18709000.0,0.00371623,0.0014,2165,63500.0,143.665158,addition,N/A,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,,171.9
Northwestern corp,NWE,"",326983.0,18690000.0,0.00371245,0.0038,2166,12834.0,4.085323,addition,0.6040370,Q2 2005,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,54.3354,59.84
Iqiyi inc note 2.000% 4/0,DEBT-IQIY,PRN,25740000.0,18636000.0,0.00370173,0.0038,2167,5340000.0,26.176471,addition,N/A,Q2 2020, ,13F,12/31/2021,,
Btc ishares short treasury bond etf,SHV,"",168761.0,18635000.0,0.00370153,0.0048,2168,-35765.0,-17.486774,reduction,No Data,Q3 2009,FINANCE,13F,12/31/2021,110.56,110.21
