Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Advisorshares newfleet multi-sector income etf,MINC,"",139943.0,6765000.0,0.0015,0.0018,2183,947.0,0.681315,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,48.7373,46.72
Pegasystems inc note 0.750% 3/0,DEBT-PEGA,PRN,6385000.0,6745000.0,0.0015,0.0013,2184,2100000.0,49.008168,addition,N/A,Q1 2021, ,13F,12/31/2021,,
Principal spectrum preferred securities active etf,PREF,"",332574.0,6745000.0,0.0015,0.003,2185,-220500.0,-39.868083,reduction,No Data,Q1 2018,FINANCE,13F,12/31/2021,20.31,18.64
Btc ishares international aggregate bond fund,IAGG,"",123408.0,6730000.0,0.0015,0.0015,2186,16942.0,15.913061,addition,No Data,Q4 2015,FINANCE,13F,12/31/2021,53.8226,51.34
Cyberark software ltd note 11/1,DEBT-CYBE,PRN,5298000.0,6717000.0,0.0015,0.002,2187,-1035000.0,-16.342965,reduction,N/A,Q1 2021, ,13F,12/31/2021,,
Paramount global,PARA,CALL,222400.0,6712000.0,0.0015,0.0032,2188,-89200.0,-28.626444,reduction,N/A,Q1 2021,COMMUNICATIONS,13F,12/31/2021,,36.41
Schlumberger ltd.,SLB,CALL,223300.0,6688000.0,0.0015,0.0028,2189,-135900.0,-37.834076,reduction,N/A,Q3 2015,ENERGY,13F,12/31/2021,,43.25
Embraer s.a. adr,ERJ,"",376385.0,6681000.0,0.0015,0.0016,2190,26136.0,7.46212,addition,0.2033236,Q4 2009,INDUSTRIALS,13F,12/31/2021,19.0621,11.63
American financial group inc. (holding co.),AFG,"",48459.0,6655000.0,0.0015,0.0013,2191,8587.0,21.536417,addition,0.0570561,Q2 2009,FINANCE,13F,12/31/2021,84.7925,146.67
National energy services reunited corp,NESR,"",703920.0,6652000.0,0.0015,0.0021,2192,80790.0,12.965192,addition,0.7747934,Q2 2017,FINANCE,13F,12/31/2021,13.0794,8.31
Credit suisse group adr,CS,"",689473.0,6648000.0,0.0015,0.0019,2193,-25980.0,-3.631266,reduction,0.0260105,Q2 2008,FINANCE,13F,12/31/2021,11.45,7.51
Crane company,CR,"",65151.0,6628000.0,0.0015,0.0017,2194,-1042.0,-1.574185,reduction,0.1136025,Q4 2009,INDUSTRIALS,13F,12/31/2021,81.03,105.68
Pg&e corp. (pacific gas & electric),PCG,"",545746.0,6626000.0,0.0015,0.0012,2195,82789.0,17.882654,addition,0.0221386,Q3 2006,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,11.8092,12.3
Sarepta therapeutics inc,SRPT,"",73594.0,6626000.0,0.0015,0.002,2196,-8901.0,-10.789745,reduction,0.0844456,Q3 2010,HEALTH CARE,13F,12/31/2021,84.35,81.45
Sirius xm holdings inc,SIRI,"",1042861.0,6622000.0,0.0015,0.0009,2197,481879.0,85.899191,addition,0.0264154,Q3 2012,COMMUNICATIONS,13F,12/31/2021,6.2747,6.46
Dimensional u.s. equity etf,DFUS,"",127599.0,6597000.0,0.0015,0.0015,2198,4054.0,3.281395,addition,No Data,Q2 2021,FINANCE,13F,12/31/2021,10.0855,47.45
Lyft inc note 1.500% 5/1,DEBT-LYFT,PRN,4930000.0,6566000.0,0.0015,,2199,4930000.0,,new,N/A,Q4 2021, ,13F,12/31/2021,,
Super micro computer inc,SMCI,"",149237.0,6559000.0,0.0015,0.0004,2200,112049.0,301.304184,addition,0.2894248,Q1 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,40.9024,36.52
Invesco russell top 200 pure growth etf,SPGP,"",67539.0,6553000.0,0.0015,0.0013,2201,11406.0,20.319598,addition,No Data,Q2 2018,FINANCE,13F,12/31/2021,76.1689,90.04
Allete inc. (minnesota power and light - duluth edison electric),ALE,"",98743.0,6552000.0,0.0015,0.0014,2202,9605.0,10.775427,addition,0.1852417,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,65.1403,63.44
Eldorado resorts inc,CZR,PUT,70000.0,6547000.0,0.0015,0.0016,2203,15000.0,27.272727,addition,N/A,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,68.88
Sealed air corp.,SEE,CALL,97000.0,6545000.0,0.0015,,2204,97000.0,,new,N/A,Q4 2021,MATERIALS,13F,12/31/2021,,67.42
Nuveen preferred and income term fund,JPI,"",252165.0,6526000.0,0.0015,0.0017,2205,-8169.0,-3.137892,reduction,No Data,Q3 2012,FINANCE,13F,12/31/2021,23.96,21.56
Fidelity msci industrials index etf,FIDU,"",115559.0,6494000.0,0.0015,0.0014,2206,12932.0,12.600972,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,41.3422,51.88
Oge energy corp. (oklahoma gas & electric),OGE,"",169198.0,6494000.0,0.0015,0.0007,2207,93940.0,124.823939,addition,0.0845137,Q1 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,38.7892,41.63
Lowes companies  inc.,LOW,PUT,25000.0,6462000.0,0.0015,0.0017,2208,-6800.0,-21.383648,reduction,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,,201.28
Vaneck junior gold miners etf-,GDXJ,PUT,154000.0,6457000.0,0.0015,0.0016,2209,0.0,0.0,,No Data,Q3 2021,FINANCE,13F,12/31/2021,,51.03
Invesco s&p 500 equal weight materials etf,RTM,"",35843.0,6454000.0,0.0015,0.0012,2210,6240.0,21.078945,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,162.496,186.78
Madison square garden sports corp,MSGS,"",37084.0,6443000.0,0.0015,0.0018,2211,328.0,0.892371,addition,0.1883524,Q4 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,181.3024,176.49
Dana incorporated,DAN,"",281441.0,6422000.0,0.0015,0.0013,2212,67971.0,31.841008,addition,0.1943429,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,18.7317,15.59
Ishares russell top 200 value etf,IWX,"",91600.0,6418000.0,0.0015,0.0016,2213,289.0,0.316501,addition,No Data,Q4 2010,FINANCE,13F,12/31/2021,63.1021,69.45
Aberdeen global premier properties fund,AWP,"",937202.0,6411000.0,0.0015,0.001,2214,327620.0,53.745025,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,6.0205,5.99
Bigcommerce holdings  inc.,BIGC,"",181240.0,6411000.0,0.0015,0.001,2215,107331.0,145.220474,addition,0.2500896,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,46.9555,19.96
Jabil inc,JBL,"",91062.0,6408000.0,0.0015,0.0016,2216,-11957.0,-11.606597,reduction,0.0634647,Q4 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,48.61,56.95
Granite construction inc.,GVA,"",165428.0,6401000.0,0.0015,0.0017,2217,1714.0,1.046948,addition,0.3609858,Q4 2009,INDUSTRIALS,13F,12/31/2021,32.3465,32.52
At&t inc. (southwestern bell - sbc corp.),T,PUT,344240.0,6396000.0,0.0015,,2218,344240.0,,new,N/A,Q4 2010,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,19.54
Itau unibnco adr,ITUB,"",1704245.0,6392000.0,0.0015,0.0039,2219,-1730772.07,-50.386127,reduction,0.0351692,Q4 2008,FINANCE,13F,12/31/2021,5.26,5.54
Coupa software inc note 0.125% 6/1,DEBT-COUP,PRN,5222000.0,6381000.0,0.0015,0.0017,2220,900000.0,20.823693,addition,N/A,Q3 2020, ,13F,12/31/2021,,
Peoples united financial  inc.,PBCT,"",355998.0,6344000.0,0.0014,0.0016,2221,18585.0,5.508087,addition,0.0828536,Q4 2009,FINANCE,13F,12/31/2021,13.9625,
Syneos health inc class a,SYNH,"",61470.0,6313000.0,0.0014,0.0013,2222,6822.0,12.483531,addition,0.0589804,Q1 2015,HEALTH CARE,13F,12/31/2021,72.3911,80.43
Maxlinear inc,MXL,"",83445.0,6291000.0,0.0014,0.001,2223,5883.0,7.5849,addition,0.1086736,Q1 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,35.3937,45.12
Invesco variable rate investment grade etf,VRIG,"",250473.0,6277000.0,0.0014,0.001,2224,93650.0,59.717006,addition,No Data,Q3 2016,FINANCE,13F,12/31/2021,25.0663,24.94
Invesco buyback achievers etf,PKW,"",64759.0,6249000.0,0.0014,0.0024,2225,-37505.0,-36.674685,reduction,No Data,Q1 2011,FINANCE,13F,12/31/2021,61.21,90.77
Metlife inc.,MET,CALL,100000.0,6249000.0,0.0014,,2226,100000.0,,new,N/A,Q4 2021,FINANCE,13F,12/31/2021,,70.64
Digitalbridge group inc,DBRG,"",750147.0,6249000.0,0.0014,0.0012,2227,5925.0,0.796133,addition,0.1318531,Q3 2014,REAL ESTATE,13F,12/31/2021,10.215,7.14
Oppenheimer s&p ultra dividend revenue etf,RDIV,"",148177.0,6246000.0,0.0014,0.0015,2228,4116.0,2.857123,addition,No Data,Q4 2013,FINANCE,13F,12/31/2021,36.3264,44.63
Liveperson inc.,LPSN,"",174473.0,6232000.0,0.0014,0.0018,2229,60926.0,53.657076,addition,0.2404178,Q3 2016,COMMUNICATIONS,13F,12/31/2021,35.5898,25.22
Rexford industrial realty inc,REXR,"",76816.0,6231000.0,0.0014,0.001,2230,12356.0,19.168477,addition,0.0478496,Q3 2013,REAL ESTATE,13F,12/31/2021,54.7188,76.18
First trust enhanced equity income fund,FFA,"",292450.0,6226000.0,0.0014,0.0015,2231,84.0,0.028731,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,15.2017,19.4
Eastgroup properties  inc.,EGP,"",27332.0,6226000.0,0.0014,0.0014,2232,-3829.0,-12.287796,reduction,0.0662603,Q2 2013,REAL ESTATE,13F,12/31/2021,103.51,199.15
Under armour inc cl c,UA,"",344267.0,6211000.0,0.0014,0.0016,2233,4255.0,1.251426,addition,0.1359569,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,19.2153,14.88
Comcast corp.  class a,CMCSA,CALL,123100.0,6196000.0,0.0014,0.0021,2234,-22100.0,-15.220386,reduction,N/A,Q3 2021,COMMUNICATIONS,13F,12/31/2021,,47.58
Cloudflare inc,NET,PUT,47000.0,6181000.0,0.0014,0.0,2235,46000.0,4600.0,addition,N/A,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,,113.98
Marinemax inc.,HZO,"",104350.0,6162000.0,0.0014,0.0012,2236,7393.0,7.62503,addition,0.4760670,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,22.385,40.22
Jones lang lasalle inc,JLL,"",22845.0,6155000.0,0.0014,0.0033,2237,-27687.0,-54.791024,reduction,0.0457952,Q4 2009,REAL ESTATE,13F,12/31/2021,183.2,224.9
Ipg photonics corp,IPGP,"",35703.0,6145000.0,0.0014,0.0014,2238,2047.0,6.082125,addition,0.0674413,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,135.1686,97.29
Gap (the),GPS,"",348012.0,6143000.0,0.0014,0.0014,2239,105957.0,43.773936,addition,0.0941133,Q1 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,19.8549,14.11
Wisdomtree enhancedcontinuous commodity index fund,GCC,"",294460.0,6130000.0,0.0014,0.0006,2240,192520.0,188.85619,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,20.5673,26.48
Atmos energy corp. (energas),ATO,"",58393.0,6118000.0,0.0014,0.0022,2241,-34634.0,-37.230051,reduction,0.0431160,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,77.87,119.74
Kelly services  inc.  class a,KELYA,"",363410.0,6095000.0,0.0014,0.0019,2242,-17176.0,-4.51304,reduction,1.0083174,Q4 2009,INDUSTRIALS,13F,12/31/2021,22.1,20.86
Vanguard russell 1000 index etf,VONE,"",27824.0,6089000.0,0.0014,0.0014,2243,842.0,3.120599,addition,No Data,Q3 2012,FINANCE,13F,12/31/2021,180.8653,200.85
Api group corp,APG,"",236123.0,6084000.0,0.0014,0.0012,2244,21594.0,10.065772,addition,0.1015247,Q2 2020,INDUSTRIALS,13F,12/31/2021,17.8384,19.74
Invesco s&p midcap 400 pure growth etf,RFG,"",26376.0,6080000.0,0.0014,0.0016,2245,-371.0,-1.387071,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,155.31,197.49
Western union co (the),WU,"",340543.0,6075000.0,0.0014,0.0028,2246,-193776.0,-36.265976,reduction,0.0865360,Q2 2008,FINANCE,13F,12/31/2021,22.29,18.95
Cushman & wakefield plc,CWK,"",272533.0,6061000.0,0.0014,0.0002,2247,238198.0,693.746905,addition,0.1213698,Q3 2018,REAL ESTATE,13F,12/31/2021,21.6151,18.7
Invesco optimum yield diversified commodity strategy no k-1 etf,PDBC,"",429026.0,6033000.0,0.0014,0.0043,2248,-339424.0,-44.169953,reduction,No Data,Q1 2016,FINANCE,13F,12/31/2021,18.79,19.05
Raymond james financial inc.,RJF,CALL,60000.0,6024000.0,0.0014,0.0016,2249,-7500.0,-11.111111,reduction,N/A,Q3 2021,FINANCE,13F,12/31/2021,,111.8
Ark autonomous technology & robotics etf,ARKQ,"",78201.0,6023000.0,0.0014,0.0021,2250,-22117.0,-22.046891,reduction,No Data,Q4 2016,Finance,13F,12/31/2021,76.41,63.34
Vanguard russell 3000 index etf,VTHR,"",27851.0,6008000.0,0.0014,0.0006,2251,15951.0,134.042017,addition,No Data,Q2 2013,FINANCE,13F,12/31/2021,192.0832,197.47
Ryder system inc.,R,"",72274.0,5958000.0,0.0014,0.0027,2252,-52037.0,-41.860334,reduction,0.1343389,Q4 2009,TRANSPORTS,13F,12/31/2021,66.35,64.02
Dow inc,DOW,PUT,105000.0,5956000.0,0.0014,,2253,105000.0,,new,N/A,Q4 2021,MATERIALS,13F,12/31/2021,,65.49
Baidu inc adr,BIDU,CALL,40000.0,5952000.0,0.0014,0.0012,2254,10000.0,33.333333,addition,N/A,Q1 2020,COMMUNICATIONS,13F,12/31/2021,,129.56
Atricure inc,ATRC,"",85560.0,5948000.0,0.0014,0.0015,2255,6458.0,8.164142,addition,0.1862761,Q3 2013,HEALTH CARE,13F,12/31/2021,40.7127,57.05
Alliancebernstein holding lp,AB,"",121745.0,5947000.0,0.0014,0.0015,2256,5485.0,4.717874,addition,0.1226381,Q1 2006,FINANCE,13F,12/31/2021,27.8885,44.81
Graftech international ltd,EAF,"",502007.0,5939000.0,0.0014,0.0011,2257,97259.0,24.02952,addition,0.1906918,Q2 2018,INDUSTRIALS,13F,12/31/2021,10.1449,9.75
Ishares msci sweden etf,EWD,"",128073.0,5934000.0,0.0014,0.0014,2258,11574.0,9.934849,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,42.5641,38.21
Yeti holdings inc,YETI,"",71068.0,5886000.0,0.0013,0.0031,2259,-66923.0,-48.49809,reduction,0.0816389,Q4 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,79.18,54.27
Herc holdings inc,HRI,"",37584.0,5884000.0,0.0013,0.0016,2260,-232.0,-0.613497,reduction,0.1265454,Q2 2007,TRANSPORTS,13F,12/31/2021,51.6,145.8
Ishares self-driving ev and tech etf,IDRV,"",108340.0,5876000.0,0.0013,0.0012,2261,10981.0,11.278875,addition,No Data,Q3 2019,FINANCE,13F,12/31/2021,47.3734,42.57
Delta air lines inc.,DAL,CALL,150000.0,5862000.0,0.0013,,2262,150000.0,,new,N/A,Q4 2021,TRANSPORTS,13F,12/31/2021,,42.36
Newmont mining corp. (holding co.),NEM,CALL,94500.0,5861000.0,0.0013,,2263,94500.0,,new,N/A,Q4 2018,MATERIALS,13F,12/31/2021,,84.77
Ishares trust ishares esg aware usd corporate bond etf,SUSC,"",214260.0,5848000.0,0.0013,0.0019,2264,-45102.0,-17.389594,reduction,No Data,Q4 2017,FINANCE,13F,12/31/2021,27.31,24.18
Ssga spdr s&p 400 mid cap value etf,MDYV,"",82251.0,5848000.0,0.0013,0.0007,2265,39605.0,92.869202,addition,No Data,Q2 2014,FINANCE,13F,12/31/2021,63.3901,68.96
Amcor ltd,AMCR,"",486873.0,5847000.0,0.0013,0.0019,2266,-120267.0,-19.808776,reduction,0.0321639,Q2 2019,MATERIALS,13F,12/31/2021,11.29,11.67
Arrowhead pharmaceuticals inc,ARWR,"",87896.0,5828000.0,0.0013,0.0012,2267,17263.0,24.440417,addition,0.0833456,Q3 2010,HEALTH CARE,13F,12/31/2021,45.8565,46.87
Midnite mines inc,MMIN,"",211113.0,5811000.0,0.0013,0.0012,2268,44659.0,26.829635,addition,No Data,Q4 2019,FINANCE,13F,12/31/2021,27.3544,25.15
Invesco s&p global water index etf,CGW,"",95854.0,5811000.0,0.0013,0.0018,2269,-26190.0,-21.459474,reduction,No Data,Q4 2009, ,13F,12/31/2021,45.68,51.08
Fidelity msci financials index etf,FNCL,"",103858.0,5808000.0,0.0013,0.0013,2270,10208.0,10.90016,addition,No Data,Q4 2013,FINANCE,13F,12/31/2021,43.2329,51.91
Livongo health inc note 0.875% 6/0,DEBT-LIVO,PRN,5095000.0,5807000.0,0.0013,0.0025,2271,-2185000.0,-30.013736,reduction,N/A,Q2 2021, ,13F,12/31/2021,,
Flexshares quality dividend index fund,QDF,"",94594.0,5803000.0,0.0013,0.0012,2272,12267.0,14.900336,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,51.4271,58.39
Davita inc.,DVA,PUT,51000.0,5802000.0,0.0013,0.0016,2273,0.0,0.0,,N/A,Q3 2021,HEALTH CARE,13F,12/31/2021,,121.45
Wisdomtree international smallcap dividend fund,DLS,"",78761.0,5800000.0,0.0013,0.0016,2274,-2697.0,-3.310909,reduction,No Data,Q3 2012,FINANCE,13F,12/31/2021,66.03,67.44
Blackberry ltd,BB,PUT,619900.0,5796000.0,0.0013,0.0016,2275,0.0,0.0,,N/A,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,6.68
Ssga spdr s&p emerging markets etf,SPEM,"",139423.0,5785000.0,0.0013,0.0074,2276,-520745.0,-78.880679,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,42.11,38.01
Pacer trendpilot us mid cap etf,PTMC,"",158159.0,5785000.0,0.0013,0.0018,2277,-32407.0,-17.005657,reduction,No Data,Q2 2015,FINANCE,13F,12/31/2021,32.22,34.56
Li auto inc. ads,LI,PUT,180200.0,5784000.0,0.0013,0.0013,2278,-100.0,-0.055463,reduction,N/A,Q3 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,25.71
M.d.c. holdings inc.,MDC,"",103004.0,5749000.0,0.0013,0.0012,2279,7578.0,7.941232,addition,0.1457574,Q1 2007,CONSUMER DISCRETIONARY,13F,12/31/2021,31.3722,36.41
Barclays ipath shiller cape etn exp 12 o,CAPE,"",252052.0,5737000.0,0.0013,0.0014,2280,4175.0,1.684303,addition,No Data,Q1 2016,FINANCE,13F,12/31/2021,23.3304,22.27
Life storage inc,LSI,"",37411.0,5732000.0,0.0013,0.0008,2281,10906.0,41.146953,addition,0.0447025,Q3 2012,REAL ESTATE,13F,12/31/2021,101.6734,145.47
Ishares msci switzerland etf,EWL,"",108629.0,5729000.0,0.0013,0.002,2282,-51792.0,-32.28505,reduction,No Data,Q3 2006,FINANCE,13F,12/31/2021,41.87,49.25
Inspire medical systems inc,INSP,"",24881.0,5725000.0,0.0013,0.0013,2283,3899.0,18.582595,addition,0.0903123,Q2 2018,HEALTH CARE,13F,12/31/2021,193.5201,246.04
Parsons corp del note 0.250% 8/1,DEBT-PARS,PRN,5699000.0,5712000.0,0.0013,0.0011,2284,1572000.0,38.090623,addition,N/A,Q3 2021, ,13F,12/31/2021,,
United states steel corp.,X,PUT,239900.0,5712000.0,0.0013,0.0001,2285,229900.0,2299.0,addition,N/A,Q4 2009,MATERIALS,13F,12/31/2021,,37.04
Nuveen floating rate income fund,JFR,"",561327.0,5709000.0,0.0013,0.0014,2286,19623.0,3.622458,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,9.9191,9.91
Penn national gaming inc.,PENN,PUT,110000.0,5704000.0,0.0013,,2287,110000.0,,new,N/A,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,,37.27
Axt inc.,AXTI,"",647364.0,5704000.0,0.0013,0.0017,2288,-113490.0,-14.916134,reduction,1.5068827,Q2 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,6.91,6.34
Tjx companies inc.,TJX,PUT,75000.0,5694000.0,0.0013,0.0077,2289,-365000.0,-82.954545,reduction,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,,62.71
Macys inc,M,"",217420.0,5693000.0,0.0013,0.0008,2290,78757.0,56.797415,addition,0.0726503,Q3 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,23.4312,25.8
Biohaven pharmaceutical holding co ltd,BHVN,"",41299.0,5690000.0,0.0013,0.0006,2291,24666.0,148.295557,addition,0.0585578,Q3 2017,HEALTH CARE,13F,12/31/2021,114.2494,110.88
Spdr bloomberg 1-10 year tips etf,TIPX,"",269110.0,5683000.0,0.0013,0.0014,2292,10276.0,3.970112,addition,No Data,Q2 2013,FINANCE,13F,12/31/2021,21.0238,20.32
Leggett & platt inc.,LEG,"",137863.0,5675000.0,0.0013,0.0015,2293,7893.0,6.07294,addition,0.1030776,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,43.4603,35.87
Gray television inc,GTN,"",281424.0,5674000.0,0.0013,0.0031,2294,-229876.0,-44.959124,reduction,0.3207376,Q2 2015,COMMUNICATIONS,13F,12/31/2021,16.28,20.33
Btc blackrock short maturity municipal bond etf,MEAR,"",113108.0,5668000.0,0.0013,0.0018,2295,-21725.0,-16.112524,reduction,No Data,Q2 2015,FINANCE,13F,12/31/2021,50.18,49.65
Gold fields ltd adr,GFI,"",514214.0,5651000.0,0.0013,0.0001,2296,449210.0,691.049782,addition,0.0576962,Q4 2004,MATERIALS,13F,12/31/2021,10.7726,15.36
Hp inc,HPQ,PUT,150000.0,5651000.0,0.0013,0.0011,2297,0.0,0.0,,N/A,Q2 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,,37.47
Forward air corp,FWRD,"",46619.0,5644000.0,0.0013,0.0001,2298,41892.0,886.228052,addition,0.1729304,Q1 2009,TRANSPORTS,13F,12/31/2021,116.9206,90.85
First trust multi cap growth alphadex fund,FAD,"",44922.0,5642000.0,0.0013,0.0016,2299,-7538.0,-14.369043,reduction,No Data,Q4 2010,FINANCE,13F,12/31/2021,77.14,109.56
Crocs inc,CROX,"",43982.0,5640000.0,0.0013,0.0009,2300,20214.0,85.047122,addition,0.0753710,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,81.7183,72.32
First trust high yield opportunities 2027 term fund,FTHY,"",277632.0,5613000.0,0.0013,0.0015,2301,4825.0,1.76865,addition,0.7559542,Q2 2020,FINANCE,13F,12/31/2021,20.0431,17.1
Innovative industrial properties inc,IIPR,"",21292.0,5598000.0,0.0013,0.0008,2302,7439.0,53.69956,addition,0.0830915,Q3 2017,REAL ESTATE,13F,12/31/2021,190.0145,169.68
Ssga spdr s&p 400 mid cap growth etf,MDYG,"",68611.0,5593000.0,0.0013,0.001,2303,20856.0,43.672914,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,70.0525,71.99
Exelixis inc,EXEL,"",305608.0,5587000.0,0.0013,0.0014,2304,61756.0,25.325197,addition,0.0956675,Q4 2009,HEALTH CARE,13F,12/31/2021,21.0648,23.09
Pimco broad u.s. tips index exchange-traded fund,TIPZ,"",84553.0,5585000.0,0.0013,0.0008,2305,35972.0,74.045409,addition,No Data,Q4 2010,FINANCE,13F,12/31/2021,64.4068,61.59
Clearfield inc.,CLFD,"",66162.0,5585000.0,0.0013,0.001,2306,-22279.0,-25.190805,reduction,0.4807424,Q4 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,13.06,59.02
Dxc technology company,DXC,"",172923.0,5568000.0,0.0013,0.0018,2307,-34254.0,-16.533689,reduction,0.0707316,Q1 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,27.47,31.25
First trust nasdaq oil & gas etf,FTXN,"",286380.0,5567000.0,0.0013,0.0,2308,284021.0,12039.889784,addition,No Data,Q4 2017,FINANCE,13F,12/31/2021,19.4064,27.74
Virtus allianzgi artificial intelligence,AIO,"",224307.0,5560000.0,0.0013,0.0015,2309,18068.0,8.76071,addition,0.6532196,Q4 2019,FINANCE,13F,12/31/2021,20.7996,20.33
Vaneck agribusiness etf-,MOO,"",58058.0,5539000.0,0.0013,0.0013,2310,5511.0,10.487754,addition,No Data,Q1 2009,CONSUMER STAPLES,13F,12/31/2021,76.0966,107.72
Jetblue airways corp,JBLU,"",388394.0,5530000.0,0.0013,0.0014,2311,34256.0,9.673065,addition,0.1213007,Q4 2009,TRANSPORTS,13F,12/31/2021,16.5833,12.78
Universal electronics inc.,UEIC,"",135555.0,5523000.0,0.0013,0.004,2312,-169304.0,-55.535182,reduction,1.0579508,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,33.72,29.88
Analog devices inc,ADI,CALL,31400.0,5519000.0,0.0013,0.0004,2313,23400.0,292.5,addition,N/A,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,,156.5
Quantumscape,QS,"",248465.0,5513000.0,0.0013,0.0024,2314,-117393.0,-32.087039,reduction,0.0743042,Q3 2020,FINANCE,13F,12/31/2021,38.98,18.21
Blackrock health sciences trust ii,BMEZ,"",217383.0,5513000.0,0.0013,0.0016,2315,-1385.0,-0.633091,reduction,0.1929381,Q1 2020,FINANCE,13F,12/31/2021,25.41,18.86
Euronet worldwide inc.,EEFT,"",46258.0,5512000.0,0.0013,0.0032,2316,-49910.0,-51.898761,reduction,0.0904215,Q4 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,90.52,132.92
Spdr bloomberg barclays intermediate term treasury etf,SPTI,"",171926.0,5510000.0,0.0013,0.0012,2317,29817.0,20.981782,addition,No Data,Q2 2010,FINANCE,13F,12/31/2021,31.8434,29.72
Silicon motion technology corp adr,SIMO,"",57836.0,5497000.0,0.0013,0.0011,2318,-566.0,-0.969145,reduction,0.1655998,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,55.16,76.29
Vanguard s&p small-cap 600 value etf,VIOV,"",30436.0,5493000.0,0.0013,0.0011,2319,6127.0,25.204657,addition,No Data,Q1 2014,FINANCE,13F,12/31/2021,142.9295,174.61
Ishares global materials etf,MXI,"",60680.0,5490000.0,0.0013,0.0026,2320,-55184.0,-47.628254,reduction,No Data,Q2 2007,FINANCE,13F,12/31/2021,78.58,94.54
First trust ssi strategic convertible securities etf,FCVT,"",132320.0,5480000.0,0.0012,0.0007,2321,79687.0,151.401212,addition,No Data,Q3 2017,FINANCE,13F,12/31/2021,38.9906,37.767
Dimensional us core equity market etf,DFAU,"",165818.0,5472000.0,0.0012,0.0011,2322,29657.0,21.780833,addition,No Data,Q4 2020,FINANCE,13F,12/31/2021,29.0749,30.64
First trust dow jones global select dividend index fund,FGD,"",217317.0,5459000.0,0.0012,0.0015,2323,-2716.0,-1.23436,reduction,No Data,Q1 2010,FINANCE,13F,12/31/2021,23.59,25.22
Kinross gold corp. adr,KGC,CALL,939000.0,5456000.0,0.0012,0.0017,2324,-289000.0,-23.534202,reduction,N/A,Q4 2018,MATERIALS,13F,12/31/2021,,6.14
Cutera inc,CUTR,"",131945.0,5452000.0,0.0012,0.0016,2325,-449.0,-0.339139,reduction,0.7305819,Q2 2015,HEALTH CARE,13F,12/31/2021,47.84,64.47
Ishares global industrials etf,EXI,"",44149.0,5452000.0,0.0012,0.0017,2326,-12003.0,-21.375908,reduction,No Data,Q4 2009,INDUSTRIALS,13F,12/31/2021,114.53,111.26
