Summary data collected by the Greenhouse Gas Reporting Program for 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007933,110001843694,THE ANDERSONS MARATHON HOLDINGS LLC,ALBION,MI,49224,26250 B DR N,CALHOUN COUNTY,42.259646,-84.789726,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000035,110037615694,THE ANDERSONS MARATHON HOLDINGS LLC,GREENVILLE,OH,45331,5728 E SEBRING WARNER RD,DARKE COUNTY,40.081111,-84.591667,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002482,110010710338,THE BROOKLYN UNION GAS COMPANY,Brooklyn,NY,11201,One MetroTech Center,KINGS COUNTY,40.69259,-73.987265,221210,"NN-LDC,W-LDC",,,,,10083936.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000621,110000386225,THE LUBRIZOL CORPORATION,WICKLIFFE,OH,44092,29400 LAKELAND BLVD.,LAKE COUNTY,41.61307,-81.47913,325998,"MM-EXP,MM-IMP",,,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002604,110000820005,THE NARRAGANSETT ELECTRIC COMPANY,Providence,RI,02907,280 Melrose Street,PROVIDENCE COUNTY,41.816013,-71.404427,221210,"NN-LDC,W-LDC",,,,,1934533.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001894,110070081816,TIOGA GAS PROCESSING PLANT,TIOGA,ND,58852,10340 68TH STREET NORTHWEST,WILLIAMS COUNTY,48.40152,-102.91418,211130,"C,NN-FRAC,W-PROC",,,,,,3681042.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007329,110069359063,TORRANCE REFINING COMPANY LLC,TORRANCE,CA,90504,3700 WEST 190TH STREET,LOS ANGELES COUNTY,33.854967,-118.336907,324110,"C,MM-REF,P,PP,Y",,17623771.1901056,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003517,110055508543,TULSTAR PRODUCTS INC,TULSA,OK,74105,5510 SOUTH LEWIS AVE,TULSA COUNTY,36.08413,-95.95796,424720,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004454,,Targa Downstream LLC - Galena Park Terminal,Galena Park,TX,77547,12510 American Petroleum Rd,,29.7413372050446,-95.2104021067463,424710,"C,MM-EXP",,,,24619938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004620,110014325854,Targa Downstream LLC - Lake Charles LPG Fractionator,Sulphur,LA,70665,1399 Davison Rd,CALCASIEU PARISH,30.158611,-93.347778,211130,"C,NN-FRAC,W-PROC",,,,,,914087.142924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003764,110009003078,Targa Midstream Services LLC - Chico Gas Plant,Chico,TX,76431,383 County Road 1745,WISE COUNTY,33.305465,-97.883523,211130,"C,NN-FRAC,W-PROC",,,,,,1271785.7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007441,110007018253,Targa Midstream Services LLC - Eunice Gas Processing Plant,Eunice,NM,88231,,LEA COUNTY,32.42615,-103.148564,211130,"C,PP,UU,W-PROC",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003750,110008377407,Targa Midstream Services LLC - Gillis Gas Plant,Lake Charles,LA,70615,3807 Luke Powers Rd,CALCASIEU PARISH,30.273333,-93.156944,211130,"C,NN-FRAC,W-PROC",,,,,,262558.2641892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004893,110007018262,Targa Midstream Services LLC - Monument Gas Processing Plant,Monument,NM,84265,8201 W Hwy 322,LEA COUNTY,32.610278,-103.311944,211130,"C,NN-FRAC,PP,UU,W-PROC",,,,,,confidential,43190.9039658547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003767,110050572861,Targa Midstream Services LLC - Sandhills Gas Plant,Crane,TX,79731,5880 FM 1233,CRANE COUNTY,31.501667,-102.640277,211130,"C,PP,UU,W-PROC",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004614,110043796443,"Targa Midstream Services, LLC - Mont Belvieu Complex",Mont Belvieu,TX,77520,10319 highway 146 North,HARRIS COUNTY,29.75815,-95.36783,211130,"C,NN-FRAC,W-PROC",,,,,,48876667.8276348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010938,110054814395,Target Corporation,Minneapolis,MN,55402,33 South Sixth St,HENNEPIN COUNTY,45.13538,-93.37013,445110,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013649,,Targray Industries,Massena,NY,13662,31 Glenn Street,,44.932203,-74.89108,424720,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013658,,"Tartan Oil, LLC",Knoxville,TN,37909,5508 Lonas Dr.,,35.944199,-84.003382,424720,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000401,110000372711,Tate & Lyle-Loudon,LOUDON,TN,37774,198 BLAIR BEND DRIVE,Loudon,35.7433,-84.3208,311221,"C,II,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000719,,Tauber Oil Company,Houston,TX,77007,"55 Waugh Drive, Suite 700",,29.7765065,-95.4201377,424720,"MM-EXP,MM-IMP",,,confidential,2924339.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000721,110030914900,Tauber Petrochemical Co.,Houston,TX,77007,"55 Waugh Drive, Suite 700",HARRIS COUNTY,29.76709,-95.39816,424720,"MM-EXP,MM-IMP",,,confidential,972993.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007410,110000755567,Tebone Fractionator,GEISMAR,LA,70734,10324 HIGHWAY 75 RIVER ROAD,ASCENSION PARISH,30.21232,-91.03843,211130,"C,NN-FRAC,W-PROC",,,,,,605697.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012843,110000506667,Technical Chemical Company,Cleburne,TX,76033,3327 Pipeline Road,JOHNSON COUNTY,32.40684,-97.40364,325998,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013990,,Techven (USA) LLC,Irvine,CA,92620,63 Hearst,,33.7145900393801,-117.740707587111,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003128,110041031040,Terrell Gas Plant,Sheffield,TX,79781,,TERRELL COUNTY,30.3736,-101.8433,211120,"C,PP,W-PROC",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010436,110017413299,Tesoro Kenai Refinery,Kenai,AK,99611,54741 Tesoro Road,KENAI PENINSULA BOROUGH,60.683603,-151.367204,324110,MM-REF,,6108031.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011327,110017428988,Tesoro Refining & Marketing - Carson Refinery,Carson,CA,90810,2350 E. 223rd Street,LOS ANGELES COUNTY,33.8099,-118.2383,324110,MM-REF,,42136949.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010628,110000537250,"Tesoro Refining & Marketing Co., LLC - Anacortes Refinery",Anacortes,WA,98221,10200 West March Point Road,SKAGIT COUNTY,48.489534,-122.564292,324110,MM-REF,,12457832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010651,110021341332,"Tesoro Refining and Marketing Co., LLC - Golden Eagle Refinery",Martinez,CA,94553,150 Solano Way,CONTRA COSTA COUNTY,38.0251,-122.0639,324110,MM-REF,,6631601.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010652,110025329918,"Tesoro Refining and Marketing Co., LLC - Mandan Refinery",Mandan,ND,58554,900 Old Red Trail N.E.,MORTON COUNTY,46.85055,-100.88083,324110,MM-REF,,8940575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010653,110000469243,"Tesoro Refining and Marketing Co., LLC - Salt Lake City Refinery",Salt Lake City,UT,84103,474 West 900 North,SALT LAKE COUNTY,40.7889,-111.90441,324110,MM-REF,,7218276.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004336,110043812924,Texas Gas Service,Austin,TX,78746,1301 S Mopac Expressway,TRAVIS COUNTY,30.26229,-97.78925,221210,"NN-LDC,W-LDC",,,,,2805861.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010399,,"Texpar Energy, LLC",Onalaska,WI,54650,920 10th Avenue North,,43.9083438,-91.2409799,424710,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001968,110024268246,"The Chemours Company, LLC",WILMINGTON,DE,19801,1007 Market Street,NEW CASTLE COUNTY,39.74598,-75.54744,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010380,110043787408,The Dow Chemical Company,Midland,MI,48674,2030 Dow Center,MIDLAND COUNTY,43.6003,-84.2234,325110,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001966,110024471329,The Peoples Gas Light and Coke Company,CHICAGO,IL,60601,200 East Randolph Street,COOK COUNTY,41.88449,-87.62314,221210,"NN-LDC,W-LDC",,,,,8292784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005803,110000464854,"The San Antonio Refinery, LLC",SAN ANTONIO,TX,78235,"1 BDA Crossing, Suite 100",BEXAR COUNTY,29.3476,-98.4603,324110,"C,MM-REF,Y",,2775368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007747,110070081976,The Southeast Alabama Gas District,Andalusia,AL,36420,715 MLK Jr. Expressway,COVINGTON COUNTY,31.193951,-86.560261,221210,NN-LDC,,,,,2540312.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006826,110043787417,The Utilities Board of the City of Foley,Foley,AL,36535,413 East laurel Avenue,BALDWIN COUNTY,30.406369,-87.67824,221210,NN-LDC,,,,,35235.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010650,110000448454,Thermo King Corporation,Hastings,NE,68901,1800 Centennial Ave,ADAMS COUNTY,40.5735,-98.405,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010710,110000580390,"Thermo King Manufactura Puerto Rico, Inc.",Arecibo,PR,00614,517 Zona Industrial Zeno Gandia,ARECIBO MUNICIPIO,18.45815,-66.746457,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001056,110010534261,Toledo Refining Company,OREGON,OH,43616,1819 WOODVILLE RD.,LUCAS COUNTY,41.6295,-83.4965,561210,"C,MM-REF,Y",,13989712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001914,110043787426,"Total Petrochemicals & Refining USA, Inc.",Houston,TX,77002,"1201 Louisiana Street, Suite 1800",HARRIS COUNTY,29.7568,-95.36891,325110,"MM-IMP,MM-EXP",,,confidential,3179304.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005743,110000755200,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",PORT ARTHUR,TX,77642,7600 32nd Street,JEFFERSON COUNTY,29.957935,-93.897484,324110,"C,MM-REF,Y",,20760394.05347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002704,110070081838,Town of Trion Gas Department,Trion,GA,30753,1220 Pine Street,CHATTOOGA COUNTY,34.543377,-85.312677,221210,NN-LDC,,,,,31465.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009987,110046438315,"Toyota Motor Engineering & Manufacturing North America, Inc.",Plano,TX,75024,6565 Headquarters Dr.,BOONE COUNTY,39.04793,-84.62067,541380,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009568,110010724788,"Toyota Motor Sales, U.S.A., Inc.",Plano,TX,75024,6565 Headquarters Dr.,LOS ANGELES COUNTY,33.85695,-118.3095,423110,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000213,110043970744,Trace Dehydration Facility,Canton,MS,39046,509 Natchez Trace Road,MADISON COUNTY,32.545833,-89.951944,211120,PP,,,,,,,367308.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010460,110055520725,Trafigura Trading LLC,Houston,TX,77010,1401McKinney Suite 1500,HARRIS COUNTY,29.753726,-95.359281,425120,"MM-IMP,MM-EXP",,,confidential,48701113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010203,110001486909,Trane,Davidson,NC,28036,800-A Beaty Street,MECKLENBURG COUNTY,35.50889,-80.84583,333415,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014063,,Transocean Offshore Deepwater Drilling Inc.,Houston,TX,77077,1414 Enclave Parkway,,29.7575041241525,-95.6197295484139,213111,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005007,110043809625,Tri-County Natural Gas,Union Point,GA,30669,107 Scott Street,GREENE COUNTY,33.61402,-83.07477,221210,NN-LDC,,,,,43326.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005723,110043809634,Trussville Utilities,Trussville,AL,35173,127 Main Street,JEFFERSON COUNTY,33.621523,-86.602293,221210,"NN-LDC,W-LDC",,,,,145801.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013119,110070225649,"Tyco Fire Products, LP",Marinette,WI,54143,One Stanton Street,MARINETTE COUNTY,45.09713,-87.61406,339999,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010466,110055520752,"U.S. Venture, Inc",Appleton,WI,54915,425 Better Way,OUTAGAMIE COUNTY,44.25646,-88.3379,424710,"MM-IMP,MM-EXP",,,confidential,76877.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003447,110000718019,UGC - DRAGON TRAIL GAS PLANT - 08-103-00036,RANGELY,CO,81648,3606 COUNTY ROAD 116,RIO BLANCO COUNTY,39.859473,-108.915996,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007356,110043802659,"UGI Utilities, Inc.",Denver,PA,17517,1 UGI Drive,,40.372376,-75.915056,221210,"NN-LDC,W-LDC",,,,,17012686.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002461,110000746658,ULTRAMAR INC WILMINGTON REFINERY,WILMINGTON,CA,90744,2402 EAST ANAHEIM STREET,LOS ANGELES COUNTY,33.7783,-118.2351,324110,"C,MM-REF,Y",,10255717.7841138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000600,110043802677,UNS Gas,Flagstaff,AZ,86001,"2901 W. Shamrell Blvd., Suite 110",COCONINO COUNTY,35.13778,-111.68052,221210,"NN-LDC,W-LDC",,,,,1807327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012789,110058904618,US Nitrogen LLC,Midway,TN,37809,471 Pottertown Road,GREENE COUNTY,36.1939,-83.00266,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007658,110000490549,US OIL & REFINING TACOMA,TACOMA,WA,98421,3001 MARSHALL AVENUE,PIERCE COUNTY,47.257694,-122.395259,324110,"C,MM-REF,Y",,6066590.0386465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010931,110040526598,"Union Oil & Gas, Inc.",Winfield,WV,25213,13 Ferry Street,PUTNAM COUNTY,38.53558,-81.89289,221210,NN-LDC,,,,,28028.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010469,110043815690,United Refining Company Subpart MM,Warren,PA,16365,15 Bradley Street,WARREN COUNTY,41.82949,-79.12468,324110,MM-REF,,10074957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013890,,United States Department of Justice,Washington,DC,20005,"1400 New York Avenue, NW",,38.8990387731238,-77.0324223023021,424720,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006429,110043797433,Upper Michigan Energy Resources Corporation,Milwaukee,WI,53203,231 W. Michigan St.,BROWN COUNTY,44.518347,-88.011616,221210,NN-LDC,,,,,90495.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011967,110067409860,Utica Condensate Stabilization Facility,Cadiz,OH,43907,,HARRISON COUNTY,40.290792,-80.987631,211130,"C,NN-FRAC,W-PROC",,,,,,1325383.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002860,110003027082,Utilities Board of the City of Sylacauga,Sylacauga,AL,35150,1414 Edwards Street,TALLADEGA COUNTY,33.1708,-86.269883,221210,NN-LDC,,,,,168472.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008110,110000465103,VALERO CORPUS CHRISTI REFINERY,CORPUS CHRISTI,TX,78407,5900 UP RIVER ROAD,NUECES COUNTY,27.81775,-97.482552,324110,"C,MM-REF,P,Y",,9991382.8464204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006959,110000501993,VALERO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1300 CANTWELL LANE,NUECES COUNTY,27.810775,-97.436658,324110,"C,MM-REF,P,Y",,21993063.011633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008504,110033145353,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,BENICIA,CA,94510,3400 E SECOND ST,SOLANO COUNTY,38.07167,-122.13975,324110,"C,MM-REF,P,PP,Y",,17475908.6315368,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007786,110000606746,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ARDMORE,OK,73401,One Valero Way,CARTER COUNTY,34.20569,-97.10417,324110,"C,MM-REF,P,Y",,11703146.8810719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008271,110000374087,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",MEMPHIS,TN,38109,543 WEST MALLORY AVENUE,SHELBY COUNTY,35.085843,-90.083385,324110,"C,MM-REF,P,Y",,19014799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006062,110000460885,VALERO REFINING HOUSTON REFINERY,HOUSTON,TX,77012,9701 MANCHESTER,HARRIS COUNTY,29.722274,-95.254401,324110,"C,MM-REF,Y",,27266341.6137166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008938,110032911669,VALERO REFINING TEXAS CITY REFINERY,TEXAS CITY,TX,77590,1301 LOOP 197 S,GALVESTON COUNTY,29.369167,-94.911111,324110,"C,MM-REF,Y",,21255704.462953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002275,110000550332,VERDIGRIS PLT,CLAREMORE,OK,74019,6606 EAST 540 RD,ROGERS COUNTY,36.233516,-95.719098,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003228,110001442341,VIRGINIA PUBLIC UTILITIES,VIRGINIA,MN,55792,618 SECOND STREET SOUTH,ST. LOUIS COUNTY,47.52103,-92.54146,221112,"C,NN-LDC",,,,,53836.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004608,110000419789,Valero Jefferson Plant,Jefferson,WI,53549,N5355 Junction Road,JEFFERSON COUNTY,43.035135,-88.791556,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005306,110006529729,Valero Lakota Plant,LAKOTA,IA,50451,1660 428TH STREET,KOSSUTH COUNTY,43.38391,-94.14706,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010568,110038170788,Valero Marketing and Supply Company,San Antonio,TX,78249,One Valero Way,BEXAR COUNTY,29.567614,-98.605074,424720,"MM-IMP,MM-EXP",,,confidential,61214778.5476941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009080,110000448659,"Valero Refining - New Orleans, L.L.C.",NORCO,LA,70079,14902 RIVER ROAD,ST. CHARLES PARISH,29.985278,-90.392778,324110,"C,MM-REF,P,Y",,12156637.677851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010774,110000476048,Valero Wilmington Asphalt Plant,Wilmington,CA,90744,1651 Alameda Street,LOS ANGELES COUNTY,33.79699,-118.23971,324110,"C,MM-REF,Y",,796060.9219728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004296,110010833349,Vectren Energy Delivery of Ohio,Evansville,IN,47708,One Vectren Square,VANDERBURGH COUNTY,37.973424,-87.575423,221210,"NN-LDC,W-LDC",,,,,2919266.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013501,110070566223,Veolia,Boston,MA,02109,53 State Street 14th Floor,SUFFOLK COUNTY,42.358947,-71.0562,562211,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003922,110005299122,"Vermont Gas Systems, Inc.",South Burlington,VT,05403,85 Swift Street,CHITTENDEN COUNTY,44.477853,-73.174801,221210,"NN-LDC,W-LDC",,,,,703885.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005237,110000784205,"Vernon Public Utilities, Gas Municipal Utility",Vernon,CA,90058,4305 Santa Fe Avenue,LOS ANGELES COUNTY,34.005057,-118.230328,221210,NN-LDC,,,,,194443.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003320,110017408848,Verso Escanaba LLC,ESCANABA,MI,49829,7100 COUNTY ROAD 426,DELTA COUNTY,45.804799,-87.08978,322121,"AA,C,PP,TT",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005202,110000584449,"Versum Materials US, LLC",TAMAQUA,PA,18252,357 MARIAN AVENUE,SCHUYLKILL COUNTY,40.836389,-76.030833,325120,"C,L,OO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008773,110054621156,Village of Morton,Morton,IL,61550,120 N. Main,TAZEWELL COUNTY,40.61124,-89.46104,221210,NN-LDC,,,,,57526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004180,110043793909,Virginia Natural Gas,Norfolk,VA,23510,150 West Main Street,NORFOLK CITY,36.84668,-76.29339,221210,"NN-LDC,W-LDC",,,,,6070557.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010429,110010683297,Vitol Inc.,Houston,TX,77098,2925 Richmond Ave. Floor 11,HARRIS COUNTY,29.7574,-95.36843,424720,"MM-IMP,MM-EXP",,,confidential,29719858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010445,110055520681,Vitus Energy LLC,Anchorage,AK,99518,5300 A Street,ANCHORAGE MUNICIPALITY,61.195775,-149.885002,424720,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013764,,"Volkswagen Group of America, Chattanooga Operations, LLC",Chattanooga,TN,37416,8001 Volkswagen Drive,,35.077377,-85.13501,336111,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013763,,"Volkswagen Group of America, Inc.",Herndon,VA,20171,2200 Ferdinand Porsche Drive,,38.95338,-77.394603,336111,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006868,110000608254,W A Parish,THOMPSONS,TX,77469,YU JONES RD,Fort Bend,29.4783,-95.6358,221112,"C,D,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001917,110000826250,WASHINGTON GAS LIGHT COMPANY,SPRINGFIELD,VA,22151,6801 INDUSTRIAL ROAD,FAIRFAX COUNTY,38.798414,-77.179308,221210,"NN-LDC,W-LDC",,,,,1474749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004879,110012998676,WATERTOWN MUNICIPAL UTILITIES,WATERTOWN,SD,57201,901 4TH AVENUE SW,CODINGTON COUNTY,44.89742,-97.13179,221210,NN-LDC,,,,,245959.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002562,110043795934,WEST BRAVO DOME CO2 COMPRESSION STATION,MOSQUERO,NM,87733,244 BUEYEROS HIGHWAY,HARDING COUNTY,35.81546,-103.776066,211120,PP,,,,,,,581800.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
